GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                                                  ,POP
75640,219207139.0,4943025,84.636,1.909,32.708417,-94.683181,4652.0
75641,8611057.0,0,3.325,0.0,32.378406,-94.575782,223.0
75642,5817211.0,0,2.246,0.0,32.371536,-94.176598,229.0
75643,176444887.0,6373818,68.126,2.461,32.019371,-94.361907,2074.0
75644,485477015.0,4431534,187.444,1.711,32.791213,-94.999846,11444.0
75645,375676787.0,4744805,145.05,1.832,32.688692,-94.871843,9778.0
75647,196730799.0,2914658,75.958,1.125,32.514634,-94.953287,13196.0
75650,321619142.0,6956716,124.178,2.686,32.513277,-94.548846,8611.0
75651,151992576.0,566339,58.685,0.219,32.664407,-94.538189,2189.0
75652,455086082.0,11199649,175.71,4.324,32.239409,-94.728328,16638.0
75654,526083813.0,2759276,203.122,1.065,32.077773,-94.83013,12417.0
75656,277469688.0,1220042,107.132,0.471,33.011304,-94.572161,4804.0
75657,868245045.0,58171188,335.231,22.46,32.794973,-94.310306,8246.0
75661,329872655.0,24355360,127.365,9.404,32.631317,-94.171261,2807.0
75662,330422956.0,535651,127.577,0.207,32.384458,-94.870169,24536.0
75667,218788495.0,698689,84.475,0.27,31.988175,-94.844274,1021.0
75668,59017367.0,10300178,22.787,3.977,32.907075,-94.678637,1993.0
75669,163332820.0,3882180,63.063,1.499,32.038799,-94.57588,606.0
75670,318485344.0,1162354,122.968,0.449,32.569858,-94.418658,17290.0
75672,614678754.0,1860611,237.329,0.718,32.468303,-94.299079,17097.0
75681,332565518.0,506206,128.404,0.195,31.925449,-94.704029,2562.0
75682,7965608.0,0,3.076,0.0,32.250339,-94.936535,473.0
75683,145957593.0,17695584,56.355,6.832,32.826816,-94.737224,3914.0
75684,261607979.0,850075,101.007,0.328,32.277021,-94.937156,7548.0
75686,600625858.0,32474830,231.903,12.539,32.965131,-94.951917,12985.0
75691,240869353.0,18652103,93.0,7.202,32.311917,-94.551752,4219.0
75692,232438568.0,957230,89.745,0.37,32.470839,-94.118039,5098.0
75693,28438055.0,124207,10.98,0.048,32.53378,-94.86066,6869.0
75701,40709251.0,67192,15.718,0.026,32.321937,-95.302223,34373.0
75702,35398733.0,124031,13.668,0.048,32.362434,-95.315262,27069.0
75703,140496103.0,1319298,54.246,0.509,32.235097,-95.320779,37166.0
75704,173731331.0,1730961,67.078,0.668,32.413201,-95.444258,8684.0
75705,71718347.0,643136,27.691,0.248,32.362631,-95.086688,2168.0
75706,194273765.0,2891595,75.01,1.116,32.469555,-95.307879,8771.0
75707,133898038.0,10101712,51.698,3.9,32.301709,-95.177976,13711.0
75708,141849570.0,1279112,54.768,0.494,32.418412,-95.21307,7156.0
75709,53674859.0,1768389,20.724,0.683,32.304313,-95.390937,5062.0
75750,121266181.0,4108274,46.821,1.586,32.26754,-95.077715,3937.0
75751,417038416.0,10240159,161.019,3.954,32.094348,-95.906047,17253.0
75752,383319281.0,10653852,148.0,4.113,32.244008,-95.807608,6986.0
75754,321683621.0,5213074,124.203,2.013,32.427978,-95.661983,5783.0
75755,270372468.0,4059897,104.391,1.568,32.641695,-95.075624,5719.0
75756,177538583.0,843509,68.548,0.326,32.302029,-95.600894,4002.0
75757,226183339.0,12442491,87.33,4.804,32.110453,-95.348074,10022.0
75758,127891942.0,46384148,49.379,17.909,32.271436,-95.521442,9072.0
75759,5818739.0,0,2.247,0.0,32.035939,-95.418796,141.0
75760,337128519.0,332156,130.166,0.128,31.796249,-94.85434,2614.0
75762,112786597.0,19207625,43.547,7.416,32.218341,-95.413445,12466.0
75763,279176064.0,18957831,107.79,7.32,32.042754,-95.523388,6005.0
75764,3272981.0,0,1.264,0.0,31.895427,-95.14372,233.0
75765,264531318.0,8794512,102.136,3.396,32.642043,-95.234859,7607.0
75766,790823429.0,13282492,305.339,5.128,31.944675,-95.256775,26388.0
75770,312774770.0,8493508,120.763,3.279,32.158557,-95.643712,2776.0
75771,372961572.0,7303750,144.001,2.82,32.537897,-95.435716,18361.0
75773,462010139.0,13119301,178.383,5.065,32.681453,-95.447702,12791.0
75778,145756033.0,2861912,56.277,1.105,32.300926,-95.709837,3254.0
75779,2228474.0,9958,0.86,0.004,31.863226,-95.484612,122.0
75780,3255395.0,0,1.257,0.0,31.99102,-95.091844,312.0
75783,315475472.0,22681411,121.806,8.757,32.816432,-95.424745,7219.0
75784,99967495.0,70026,38.598,0.027,31.872135,-94.974153,658.0
75785,692790948.0,593545,267.488,0.229,31.775416,-95.196572,11263.0
75788,8815885.0,0,3.404,0.0,31.825939,-94.925873,126.0
75789,489290694.0,4344555,188.916,1.677,32.109512,-95.094194,7593.0
75790,95196187.0,1075387,36.755,0.415,32.535169,-95.643977,4203.0
75791,99806250.0,6807574,38.535,2.628,32.221577,-95.220644,13125.0
75792,244159001.0,3633776,94.27,1.403,32.4761,-95.100668,3518.0
75801,555807411.0,6483688,214.598,2.503,31.734462,-95.531204,16799.0
75803,861015209.0,11469985,332.44,4.429,31.881777,-95.679494,22397.0
75831,660839423.0,3481769,255.152,1.344,31.473667,-96.009365,5386.0
75832,43135122.0,1213084,16.655,0.468,31.932016,-95.980741,66.0
75833,635015826.0,1161948,245.181,0.449,31.268635,-95.843907,3324.0
75835,1165523461.0,4306019,450.011,1.663,31.284891,-95.490625,12012.0
75838,181152801.0,682883,69.943,0.264,31.4789,-96.229757,666.0
75839,381863664.0,3928442,147.438,1.517,31.606693,-95.58334,5069.0
75840,707849606.0,11515333,273.302,4.446,31.782559,-96.093621,7076.0
75844,931352463.0,8290953,359.597,3.201,31.513801,-95.437616,5718.0
75845,820386498.0,808565,316.753,0.312,31.087456,-95.076849,3259.0
75846,377433450.0,16228503,145.728,6.266,31.328853,-96.152369,2718.0
75847,627616762.0,579727,242.324,0.224,31.356209,-95.152898,1859.0
75848,513052.0,0,0.198,0.0,31.76524,-96.329922,92.0
75849,4939683.0,0,1.907,0.0,31.417411,-95.481647,75.0
75850,184844590.0,369649,71.369,0.143,31.135677,-95.935045,671.0
75851,672025780.0,2502561,259.471,0.966,31.092367,-95.499937,5050.0
75852,446228102.0,9770659,172.29,3.772,30.959521,-95.715509,3762.0
75853,193209714.0,2248857,74.599,0.868,31.946873,-95.814467,963.0
75855,704585600.0,5706944,272.042,2.203,31.557331,-95.863641,2369.0
75856,66055058.0,0,25.504,0.0,31.188898,-95.255739,196.0
75858,1190451.0,0,0.46,0.0,31.390774,-95.126654,43.0
75859,305734439.0,48532792,118.045,18.739,31.893076,-96.236904,1923.0
75860,439373320.0,1378965,169.643,0.532,31.61135,-96.238051,6644.0
75861,296637560.0,5179456,114.532,2.0,31.851579,-95.888459,9017.0
75862,639293826.0,54281294,246.833,20.958,30.964728,-95.325895,10091.0
75901,418232517.0,9439837,161.48,3.645,31.301675,-94.641408,29036.0
75904,368224929.0,4066801,142.172,1.57,31.340748,-94.82623,34004.0
75925,612775913.0,1803235,236.594,0.696,31.614855,-95.062493,4179.0
75926,304668200.0,639288,117.633,0.247,31.248085,-94.969099,1070.0
75928,233969215.0,1731666,90.336,0.669,30.671395,-93.71134,1411.0
75929,343422553.0,116362727,132.596,44.928,31.245162,-94.175514,1599.0
75930,349075181.0,38509662,134.779,14.869,31.318961,-94.032164,2023.0
75931,145092351.0,52700201,56.02,20.348,31.113664,-94.021385,2631.0
75932,324779254.0,9584963,125.398,3.701,31.056147,-93.615655,1437.0
75933,192592800.0,685364,74.36,0.265,30.553812,-93.812696,1599.0
75934,19139315.0,276156,7.39,0.107,30.894876,-94.759085,99.0
75935,917623336.0,8008839,354.296,3.092,31.732513,-94.19129,13685.0
75936,325242522.0,0,125.577,0.0,30.952076,-94.579622,889.0
75937,174073292.0,3417013,67.21,1.319,31.465322,-94.367317,994.0
75938,481694741.0,13640968,185.983,5.267,30.940517,-94.35364,2608.0
75939,625456739.0,666567,241.49,0.257,31.013779,-94.79742,3992.0
75941,219675616.0,3627055,84.817,1.4,31.187072,-94.758803,9105.0
75942,1069171.0,23822,0.413,0.009,30.815166,-94.430587,115.0
75943,166177295.0,2932644,64.161,1.132,31.627694,-94.910971,1262.0
75944,103102888.0,54065976,39.808,20.875,31.354095,-94.38768,1301.0
75946,359715726.0,4101134,138.887,1.583,31.81932,-94.520617,3578.0
75948,634355052.0,178171521,244.926,68.792,31.307588,-93.784102,6281.0
75949,511805315.0,55313143,197.609,21.357,31.229843,-94.509183,7976.0
75951,1018060947.0,38038721,393.076,14.687,30.934425,-94.059578,16134.0
75954,277530227.0,32645074,107.155,12.604,31.904341,-94.048094,3280.0
75956,629873707.0,3246296,243.196,1.253,30.676367,-93.98312,7623.0
75959,120515384.0,19837255,46.531,7.659,31.512307,-93.861732,923.0
75960,111281407.0,48387,42.966,0.019,30.912856,-94.865672,913.0
75961,717819014.0,17140865,277.151,6.618,31.558362,-94.504771,14910.0
75962,687979.0,0,0.266,0.0,31.619873,-94.64708,3029.0
75964,600462657.0,7206776,231.84,2.783,31.631742,-94.740721,20097.0
75965,191417554.0,1102701,73.907,0.426,31.723324,-94.628592,17591.0
75966,701511371.0,2133521,270.855,0.824,30.827969,-93.714446,5371.0
75968,190123487.0,3762907,73.407,1.453,31.252156,-93.954016,1766.0
75969,222462607.0,2233275,85.893,0.862,31.445713,-94.887599,4116.0
75972,934806106.0,4621294,360.931,1.784,31.483597,-94.131501,6620.0
75973,463982529.0,58920710,179.145,22.749,31.711317,-93.942853,2599.0
75974,271270794.0,864653,104.738,0.334,31.958364,-94.239838,3126.0
75975,371575973.0,2339801,143.466,0.903,31.897138,-94.413785,3699.0
75976,58838070.0,48478,22.718,0.019,31.527552,-94.92527,827.0
75977,473891590.0,320709,182.971,0.124,31.065029,-93.786624,750.0
75978,1421714.0,0,0.549,0.0,31.509051,-94.527216,144.0
75979,754234847.0,11795478,291.212,4.554,30.748559,-94.38912,11423.0
75980,418625546.0,98968450,161.632,38.212,31.138382,-94.375214,2836.0
76001,26752868.0,9539,10.329,0.004,32.637252,-97.147952,30460.0
76002,18611863.0,133385,7.186,0.052,32.621896,-97.093509,30269.0
76006,19558167.0,123807,7.551,0.048,32.784931,-97.099915,22639.0
76008,191974695.0,1102859,74.122,0.426,32.695708,-97.631482,13602.0
76009,254575628.0,4341013,98.292,1.676,32.414937,-97.200076,19759.0
76010,23096666.0,0,8.918,0.0,32.72282,-97.080285,55706.0
76011,20785483.0,115994,8.025,0.045,32.754272,-97.083196,21594.0
76012,21180669.0,208260,8.178,0.08,32.75513,-97.139242,25689.0
76013,23218196.0,1305168,8.965,0.504,32.719328,-97.155027,30680.0
76014,14912641.0,22911,5.758,0.009,32.692105,-97.086517,34072.0
76015,11095207.0,4383,4.284,0.002,32.692186,-97.133304,16658.0
76016,22953327.0,2569539,8.862,0.992,32.689222,-97.18913,30852.0
76017,26921230.0,62090,10.394,0.024,32.662513,-97.164024,44724.0
76018,19839392.0,18438,7.66,0.007,32.664591,-97.096467,26938.0
76020,170937862.0,13352260,65.999,5.155,32.900196,-97.561179,27270.0
76021,18772217.0,27046,7.248,0.01,32.852971,-97.130443,33673.0
76022,6916998.0,0,2.671,0.0,32.830657,-97.145158,13212.0
76023,145601500.0,25021,56.217,0.01,33.041942,-97.597083,5832.0
76028,199795405.0,327981,77.141,0.127,32.532677,-97.306547,59744.0
76031,187788595.0,2366964,72.506,0.914,32.346162,-97.328078,17759.0
76033,424779727.0,11797602,164.008,4.555,32.275189,-97.511185,24819.0
76034,33817173.0,268004,13.057,0.103,32.891787,-97.149641,22748.0
76035,174457525.0,198204,67.358,0.077,32.562049,-97.631487,1622.0
76036,119104905.0,177847,45.987,0.069,32.580999,-97.419593,22352.0
76039,16859832.0,31734,6.51,0.012,32.860285,-97.086028,32925.0
76040,29465143.0,1094344,11.377,0.423,32.814107,-97.091323,27524.0
76041,30609948.0,283336,11.819,0.109,32.237637,-96.84175,434.0
76043,355714897.0,10381133,137.342,4.008,32.208483,-97.795247,7071.0
76044,261492642.0,1956976,100.963,0.756,32.425936,-97.539874,3866.0
76048,280971664.0,15226997,108.484,5.879,32.421697,-97.811051,21989.0
76049,261549757.0,18061352,100.985,6.974,32.460255,-97.706784,25130.0
76050,316149887.0,4494801,122.066,1.735,32.280895,-97.160931,5875.0
76051,95417886.0,11473872,36.841,4.43,32.925765,-97.071545,46320.0
76052,117286176.0,296245,45.284,0.114,32.986137,-97.374691,15995.0
76053,20802779.0,162424,8.032,0.063,32.8172,-97.180586,28421.0
76054,9842024.0,9036,3.8,0.003,32.85941,-97.178636,11764.0
76055,230659128.0,1625520,89.058,0.628,32.162541,-97.15481,3084.0
76058,141042231.0,1085060,54.457,0.419,32.470332,-97.424179,17123.0
76059,7107128.0,37929,2.744,0.015,32.392588,-97.32754,4881.0
76060,19165699.0,77765,7.4,0.03,32.639649,-97.217476,6764.0
76061,3909173.0,0,1.509,0.0,32.503988,-97.188389,152.0
76063,134130282.0,529916,51.788,0.205,32.57074,-97.144837,61361.0
76064,77355910.0,1067103,29.867,0.412,32.302367,-97.037219,1883.0
76065,254604267.0,3270331,98.303,1.263,32.46941,-96.990665,28986.0
76066,222931345.0,3637687,86.074,1.405,32.704456,-97.993148,3142.0
76067,451706257.0,6088116,174.405,2.351,32.799741,-98.126932,22117.0
76070,92847026.0,2764845,35.848,1.068,32.266142,-97.655142,752.0
76071,19544444.0,1098331,7.546,0.424,33.00087,-97.444484,3320.0
76073,218076857.0,413378,84.2,0.16,33.098856,-97.723546,5327.0
76077,18930668.0,734536,7.309,0.284,32.278261,-97.691539,590.0
76078,174092328.0,544885,67.217,0.21,33.093365,-97.462793,8572.0
76082,260252285.0,407054,100.484,0.157,32.970044,-97.733748,17748.0
76084,131589882.0,758154,50.807,0.293,32.426322,-97.090328,8327.0
76085,165385433.0,533004,63.856,0.206,32.861345,-97.692173,8787.0
76086,38066512.0,48087,14.698,0.019,32.754964,-97.791085,20196.0
76087,482856399.0,10027978,186.432,3.872,32.68261,-97.782556,24746.0
76088,410793076.0,2588048,158.608,0.999,32.85131,-97.901635,11499.0
76092,58397317.0,7901877,22.547,3.051,32.959873,-97.148433,26669.0
76093,95916084.0,764363,37.033,0.295,32.210496,-97.392571,2095.0
76102,11174813.0,505935,4.315,0.195,32.759104,-97.329756,8111.0
76103,14126193.0,86527,5.454,0.033,32.748947,-97.272638,14572.0
76104,15180174.0,0,5.861,0.0,32.728689,-97.31781,17446.0
76105,14428858.0,0,5.571,0.0,32.724047,-97.269432,22194.0
76106,37676470.0,123007,14.547,0.047,32.816684,-97.359633,35389.0
76107,27900354.0,337292,10.772,0.13,32.742058,-97.38173,25917.0
76108,120945850.0,610042,46.697,0.236,32.787548,-97.523791,38227.0
76109,21085046.0,26703,8.141,0.01,32.70065,-97.386965,21710.0
76110,14851463.0,119785,5.734,0.046,32.707831,-97.338265,30434.0
76111,21372707.0,326368,8.252,0.126,32.778499,-97.300112,21685.0
76112,29333885.0,811464,11.326,0.313,32.747426,-97.217658,38993.0
76114,23626856.0,149221,9.122,0.058,32.774494,-97.402276,24741.0
76115,12068561.0,43413,4.66,0.017,32.6785,-97.330511,20696.0
76116,31488418.0,61044,12.158,0.024,32.720723,-97.447033,46746.0
76117,27937397.0,278616,10.787,0.108,32.803436,-97.267376,30645.0
76118,19668916.0,387109,7.594,0.149,32.800434,-97.192762,13866.0
76119,41945066.0,3643454,16.195,1.407,32.691147,-97.262625,42761.0
76120,25261600.0,1166031,9.754,0.45,32.775915,-97.180963,15283.0
76123,20943734.0,81761,8.086,0.032,32.619344,-97.393958,29722.0
76126,164629980.0,15107899,63.564,5.833,32.635919,-97.511626,19395.0
76127,5635401.0,41533,2.176,0.016,32.77541,-97.435605,2003.0
76129,284925.0,0,0.11,0.0,32.708639,-97.363495,2833.0
76131,39112176.0,190478,15.101,0.074,32.881807,-97.345956,28374.0
76132,18970781.0,62164,7.325,0.024,32.667688,-97.416916,24709.0
76133,23924831.0,16708,9.237,0.006,32.652918,-97.379538,48394.0
76134,20651561.0,1351,7.974,0.001,32.639179,-97.33535,23704.0
76135,67273676.0,18683497,25.975,7.214,32.836325,-97.469908,20684.0
76137,35052308.0,220156,13.534,0.085,32.859685,-97.291523,54911.0
76140,72169300.0,358214,27.865,0.138,32.619927,-97.278066,26340.0
76148,12076596.0,2743,4.663,0.001,32.868421,-97.252132,23331.0
76155,8973742.0,0,3.465,0.0,32.823993,-97.048687,3115.0
76164,10195434.0,49850,3.936,0.019,32.7811,-97.354585,16748.0
76177,37423217.0,239371,14.449,0.092,32.975361,-97.310486,4891.0
76179,139889186.0,17032191,54.012,6.576,32.913522,-97.433835,48058.0
76180,24406798.0,101022,9.424,0.039,32.840011,-97.225295,33444.0
76182,22751589.0,1302,8.784,0.001,32.886201,-97.207731,28209.0
76201,14448944.0,81984,5.579,0.032,33.220974,-97.146038,27107.0
76205,21936315.0,125677,8.47,0.049,33.192632,-97.129266,18510.0
76207,95304007.0,724917,36.797,0.28,33.22785,-97.181823,10579.0
76208,70160656.0,17552796,27.089,6.777,33.20863,-97.055409,19782.0
76209,16969752.0,0,6.552,0.0,33.231552,-97.109871,24018.0
76210,41604475.0,1197538,16.064,0.462,33.149467,-97.096016,39556.0
76225,258158782.0,388850,99.676,0.15,33.374041,-97.667809,3156.0
76226,123494765.0,1998278,47.682,0.772,33.114714,-97.173909,18419.0
76227,205650541.0,11610864,79.402,4.483,33.273603,-96.990042,22141.0
76228,478955859.0,3938217,184.926,1.521,33.61791,-98.062664,1119.0
76230,980954926.0,12043706,378.749,4.65,33.520572,-97.95612,9711.0
76233,163018084.0,5873636,62.942,2.268,33.537706,-96.906575,3235.0
76234,804778610.0,2290427,310.727,0.884,33.276319,-97.514178,15587.0
76238,68595904.0,64913,26.485,0.025,33.479016,-97.351845,431.0
76239,296423886.0,1289822,114.45,0.498,33.503014,-97.529509,1087.0
76240,956971037.0,8142977,369.489,3.144,33.661602,-97.176369,26120.0
76244,44600176.0,150238,17.22,0.058,32.928037,-97.283914,60388.0
76245,58595401.0,13313636,22.624,5.14,33.830932,-96.839764,1780.0
76247,186099346.0,764668,71.853,0.295,33.099993,-97.340499,13098.0
76248,37392513.0,102168,14.437,0.039,32.924005,-97.225146,34647.0
76249,173953532.0,3136295,67.164,1.211,33.278823,-97.30231,7194.0
76250,22832116.0,0,8.816,0.0,33.630166,-97.235756,937.0
76251,137304157.0,630273,53.013,0.243,33.631922,-97.688998,731.0
76252,479215180.0,1200856,185.026,0.464,33.682081,-97.382855,2863.0
76253,4006036.0,0,1.547,0.0,33.615855,-97.310834,230.0
76255,679021461.0,6091718,262.172,2.352,33.82471,-97.739095,5411.0
76258,231156064.0,2936196,89.25,1.134,33.371094,-96.932335,6659.0
76259,146731059.0,1644736,56.653,0.635,33.198704,-97.311628,4618.0
76261,174910219.0,268690,67.533,0.104,33.793074,-97.963802,233.0
76262,117343633.0,2708738,45.307,1.046,33.009335,-97.22672,27648.0
76263,22250821.0,153400,8.591,0.059,33.462023,-97.457438,44.0
76264,92349509.0,6254343,35.656,2.415,33.737974,-96.839543,1412.0
76265,505490935.0,1741923,195.171,0.673,33.75668,-97.538121,1893.0
76266,311403765.0,27796618,120.234,10.732,33.372878,-97.213247,13495.0
76268,1494788.0,0,0.577,0.0,33.627623,-96.767396,250.0
76270,261831513.0,780438,101.094,0.301,33.455656,-97.752881,1853.0
76271,102373141.0,33743281,39.526,13.028,33.464637,-96.892763,1352.0
76272,256213038.0,50023503,98.924,19.314,33.455973,-97.127134,4745.0
76273,527929392.0,21603754,203.835,8.341,33.743893,-96.936121,9135.0
76301,30334580.0,0,11.712,0.0,33.905559,-98.479935,16540.0
76302,21401104.0,0,8.263,0.0,33.864528,-98.491011,13206.0
76305,567423941.0,2113591,219.084,0.816,34.006193,-98.387687,4746.0
76306,33876292.0,61486,13.08,0.024,33.944942,-98.523592,15991.0
76308,23211317.0,3685717,8.962,1.423,33.852942,-98.54073,19677.0
76309,14435531.0,0,5.574,0.0,33.894923,-98.543742,13862.0
76310,465399371.0,24859412,179.692,9.598,33.799085,-98.50984,17989.0
76311,4286686.0,0,1.655,0.0,33.969544,-98.509023,7535.0
76351,496650064.0,4385866,191.758,1.693,33.558025,-98.695427,2035.0
76354,203249742.0,250436,78.475,0.097,34.103277,-98.622462,11270.0
76357,170329266.0,985977,65.765,0.381,34.080522,-98.185001,712.0
76360,736340702.0,6181957,284.303,2.387,33.963477,-98.961142,3502.0
76363,158771201.0,35526,61.302,0.014,33.475952,-99.551825,256.0
76364,177029947.0,419459,68.352,0.162,34.032012,-98.995325,193.0
76365,1380256753.0,40205292,532.92,15.523,33.75849,-98.202251,4831.0
76366,611808384.0,17264326,236.221,6.666,33.723849,-98.783672,2317.0
76367,513822330.0,8237564,198.388,3.181,33.9733,-98.721094,13045.0
76370,277233578.0,11093806,107.04,4.283,33.527396,-98.884782,299.0
76371,270942943.0,101904,104.612,0.039,33.484962,-99.642707,1606.0
76372,700815046.0,5400557,270.586,2.085,33.250203,-98.925556,974.0
76373,75312084.0,60195,29.078,0.023,34.131724,-99.106566,162.0
76374,730942926.0,7782249,282.219,3.005,33.358656,-98.740056,4162.0
76377,78722282.0,640398,30.395,0.247,34.008318,-98.258589,802.0
76379,112421771.0,7568767,43.406,2.922,33.668239,-98.489118,591.0
