"[A]행정구역별(시군)","행정구역별(시군)","시점","취업자 (천명)","- 성별(남자)","- 성별(여자)","- 연령별(15~29세)","- 연령별(30~49세)","- 연령별(50세 이상)",
"3806","사천시","2015. 1/2","65.7","41.4","24.3","6.2","32","27.5",
"3806","사천시","2015. 2/2","66.6","42.1","24.5","6.7","30.2","29.8",
"3806","사천시","2016. 1/2","65.9","42","23.9","6.3","28.7","30.9",
"3806","사천시","2016. 2/2","66.3","41.3","25","6.2","30.6","29.5",
"3806","사천시","2017. 1/2","64.2","39.6","24.6","5.7","28.3","30.2",
"3806","사천시","2017. 2/2","67.8","42","25.8","7","28.2","32.6",
"3806","사천시","2018. 1/2","68.8","43.4","25.5","6","30.4","32.4",
"3806","사천시","2018. 2/2","69.8","43.7","26.1","6.9","30","32.9",
"3806","사천시","2019. 1/2","69.5","44.8","24.7","7.6","30.6","31.2",
"3806","사천시","2019. 2/2","67","41.4","25.5","6","29.2","31.7",
"3806","사천시","2020. 1/2","66.4","40.1","26.4","5.5","29.9","31",
"3806","사천시","2020. 2/2","67.1","38.5","28.6","5.2","27.5","34.4",
"3806","사천시","2021. 1/2","64.8","38.4","26.4","4.5","25.6","34.8",
"3807","김해시","2013. 1/2","259.1","165","94.1","33.7","141.1","84.3",
"3807","김해시","2013. 2/2","246.6","157.2","89.4","33","134.7","78.8",
"3807","김해시","2014. 1/2","261.1","167.1","94","34.9","138.9","87.3",
"3807","김해시","2014. 2/2","260.2","160.2","100","36.1","140.2","83.8",
"3807","김해시","2015. 1/2","265","163.2","101.8","36.6","139.4","89",
"3807","김해시","2015. 2/2","259.4","160.3","99.1","37.4","132.4","89.6",
"3807","김해시","2016. 1/2","263.4","166","97.4","34.6","134.9","93.9",
"3807","김해시","2016. 2/2","272.7","167.7","105","37.4","134.4","100.8",
"3807","김해시","2017. 1/2","265.8","162.4","103.4","35.1","130.5","100.2",
"3807","김해시","2017. 2/2","269.4","170.8","98.7","32.8","132.4","104.2",
"3807","김해시","2018. 1/2","270","167.2","102.8","36.2","127.5","106.2",
"3807","김해시","2018. 2/2","267.8","161.8","106","37.3","124.2","106.2",
"3807","김해시","2019. 1/2","260.7","157.4","103.3","34","123.9","102.8",
"3807","김해시","2019. 2/2","272","167","105","35.4","129.4","107.1",
"3807","김해시","2020. 1/2","260.7","159","101.7","29.2","123.7","107.8",
"3807","김해시","2020. 2/2","262.5","158.6","103.9","31.4","119.6","111.5",
"3807","김해시","2021. 1/2","270.7","162.9","107.8","33.4","126.1","111.2",
"3808","밀양시","2013. 1/2","56.7","31.9","24.8","4.1","24.2","28.4",
"3808","밀양시","2013. 2/2","58","33.1","24.9","5.2","23.9","29",
"3808","밀양시","2014. 1/2","60","34.9","25.1","4.6","24.5","30.9",
"3808","밀양시","2014. 2/2","59.4","34.9","24.4","5.7","23.5","30.2",
"3808","밀양시","2015. 1/2","60.3","35.6","24.7","4.6","23.8","31.9",
"3808","밀양시","2015. 2/2","58.5","33.1","25.4","5.3","21.2","31.9",
"3808","밀양시","2016. 1/2","59.8","34.9","24.9","5.6","21.9","32.3",
"3808","밀양시","2016. 2/2","60.8","35.2","25.6","5.6","21.6","33.6",
"3808","밀양시","2017. 1/2","61.6","35.9","25.7","5.7","23.5","32.3",
"3808","밀양시","2017. 2/2","59.4","34.2","25.2","5.4","22","32",
"3808","밀양시","2018. 1/2","60","36.2","23.8","4.8","21.7","33.5",
"3808","밀양시","2018. 2/2","62.3","35.7","26.5","4.7","22.9","34.7",
"3808","밀양시","2019. 1/2","62","35.2","26.8","4.9","21.6","35.5",
"3808","밀양시","2019. 2/2","59.8","32.3","27.5","4.9","20.5","34.3",
"3808","밀양시","2020. 1/2","56.4","31.6","24.8","3.6","19.6","33.1",
"3808","밀양시","2020. 2/2","58.1","32.5","25.7","4.3","19.1","34.8",
"3808","밀양시","2021. 1/2","57.3","31.4","25.9","3.9","16.8","36.6",
"3809","거제시","2013. 1/2","135.6","98.5","37.2","22.9","75.5","37.2",
"3809","거제시","2013. 2/2","137","96.6","40.4","23.8","75.9","37.3",
"3809","거제시","2014. 1/2","143.3","102.2","41.1","23.5","82.6","37.2",
"3809","거제시","2014. 2/2","141.1","100.8","40.3","21.8","79.8","39.5",
"3809","거제시","2015. 1/2","152.5","108.5","44","23.7","83.5","45.3",
"3809","거제시","2015. 2/2","154.3","109.1","45.2","23.2","86.1","45",
"3809","거제시","2016. 1/2","154.5","110.8","43.7","23.2","86.7","44.6",
"3809","거제시","2016. 2/2","152.4","106.9","45.5","20.7","85.3","46.4",
"3809","거제시","2017. 1/2","147.8","103","44.9","20","84.1","43.8",
"3809","거제시","2017. 2/2","135.3","92.3","43","17","78.6","39.7",
"3809","거제시","2018. 1/2","128.2","86","42.2","14.8","73.8","39.6",
"3809","거제시","2018. 2/2","127.2","85.8","41.5","14.1","73.4","39.7",
"3809","거제시","2019. 1/2","132.9","90.8","42.1","14.8","75.9","42.2",
"3809","거제시","2019. 2/2","136.3","93.7","42.6","15.6","75.7","45",
"3809","거제시","2020. 1/2","131","90.2","40.8","13.8","72.8","44.4",
"3809","거제시","2020. 2/2","128.6","87.3","41.4","11.8","69.5","47.3",
"3809","거제시","2021. 1/2","125.2","83.9","41.3","10.6","68.8","45.9",
"3810","양산시","2013. 1/2","135.4","85.8","49.6","17.8","75.4","42.2",
"3810","양산시","2013. 2/2","141.8","88.1","53.7","17.8","77.7","46.4",
"3810","양산시","2014. 1/2","147.3","91.8","55.4","19.7","81.4","46.2",
"3810","양산시","2014. 2/2","154.8","97.4","57.4","20","82.9","51.9",
"3810","양산시","2015. 1/2","157.5","99.9","57.6","20.3","82.2","55",
"3810","양산시","2015. 2/2","150.4","95.3","55.1","20","75.7","54.7",
"3810","양산시","2016. 1/2","157.4","97.2","60.1","21.4","78.2","57.8",
"3810","양산시","2016. 2/2","161.4","99.9","61.5","19.9","81.4","60.1",
"3810","양산시","2017. 1/2","166.2","102.9","63.3","20.8","81.8","63.6",
"3810","양산시","2017. 2/2","163.2","101.1","62.1","21","83.5","58.7",
"3810","양산시","2018. 1/2","171.2","106.3","64.9","20.2","85.9","65.1",
"3810","양산시","2018. 2/2","164.1","97.8","66.3","18.2","82.3","63.6",
"3810","양산시","2019. 1/2","179.3","106.3","73","21.1","88.6","69.7",
"3810","양산시","2019. 2/2","175.3","104.9","70.3","20.6","85","69.7",
"3810","양산시","2020. 1/2","172.8","101","71.8","18.4","83.8","70.6",
"3810","양산시","2020. 2/2","172.6","101","71.6","20.5","79.5","72.6",
"3810","양산시","2021. 1/2","174.5","103.7","70.8","20.1","80.5","74",
"3811","창원시","2013. 1/2","502.5","312.5","190","66.8","261.7","174",
"3811","창원시","2013. 2/2","510.5","308.1","202.4","67.1","262","181.4",
"3811","창원시","2014. 1/2","525.3","316.9","208.3","73.8","269.9","181.6",
"3811","창원시","2014. 2/2","510.1","310.5","199.6","69.1","260.9","180.1",
"3811","창원시","2015. 1/2","516.6","315.1","201.5","69.6","258.3","188.7",
"3811","창원시","2015. 2/2","514.1","317.6","196.6","66.5","253.6","194",
"3811","창원시","2016. 1/2","508.5","316.1","192.3","73.3","250.6","184.6",
"3811","창원시","2016. 2/2","513.4","314.7","198.7","68","250.6","194.7",
"3811","창원시","2017. 1/2","520.6","316.3","204.2","68.3","253.6","198.6",
"3811","창원시","2017. 2/2","515.2","316","199.2","65.9","256.9","192.5",
"3811","창원시","2018. 1/2","525.5","322.6","202.9","63.8","259.9","201.8",
"3811","창원시","2018. 2/2","531.4","318.7","212.6","66.1","258.1","207.2",
"3811","창원시","2019. 1/2","532.9","309.7","223.2","63.4","251.3","218.3",
"3811","창원시","2019. 2/2","532","311.3","220.6","65.1","249.9","216.9",
"3811","창원시","2020. 1/2","485.2","290.7","194.5","54.3","225.6","205.2",
"3811","창원시","2020. 2/2","506.4","298.2","208.3","59.6","226.3","220.6",
"3811","창원시","2021. 1/2","500.7","291.2","209.5","59","217","224.7",
"3831","의령군","2013. 1/2","19.9","11.2","8.8","1.5","6.7","11.7",
"3831","의령군","2013. 2/2","18.9","10.2","8.8","1.6","6","11.4",
"3831","의령군","2014. 1/2","19.5","10.6","8.9","1.9","6.1","11.5",
"3831","의령군","2014. 2/2","18","9.3","8.8","1.3","5","11.7",
"3831","의령군","2015. 1/2","20","10.9","9.1","1.7","6.8","11.5",
"3831","의령군","2015. 2/2","19.6","10.9","8.7","1.8","6.4","11.5",
"3831","의령군","2016. 1/2","19.6","10.4","9.2","1.9","5.5","12.2",
"3831","의령군","2016. 2/2","20.5","11.2","9.2","1.8","5.6","13",
"3831","의령군","2017. 1/2","19.5","10.8","8.7","1.6","5.5","12.4",
"3831","의령군","2017. 2/2","19.5","10.1","9.4","1.6","5.7","12.2",
"3831","의령군","2018. 1/2","19.6","10.9","8.7","1.9","5.4","12.3",
"3831","의령군","2018. 2/2","18.2","10.2","8","1.6","4.9","11.8",
"3831","의령군","2019. 1/2","19.9","10.9","9","2.1","4.9","12.8",
"3831","의령군","2019. 2/2","18.7","10.1","8.6","1.4","4.4","13",
"3831","의령군","2020. 1/2","18.1","9.9","8.2","1.3","4.3","12.5",
"3831","의령군","2020. 2/2","18.6","10","8.6","1.5","4.3","12.9",
"3831","의령군","2021. 1/2","18.2","9.8","8.4","2.1","3.9","12.2",
"3832","함안군","2013. 1/2","47.1","30.7","16.4","5.3","21.6","20.2",
"3832","함안군","2013. 2/2","49.8","33.9","15.8","6.3","23.1","20.3",
"3832","함안군","2014. 1/2","47.9","31.8","16.1","5.5","22.9","19.6",
"3832","함안군","2014. 2/2","47.7","31","16.7","5.7","21.9","20.1",
"3832","함안군","2015. 1/2","49.2","32.3","16.9","5.4","23.1","20.7",
"3832","함안군","2015. 2/2","48","30.9","17.1","5.4","21","21.6",
"3832","함안군","2016. 1/2","46.9","30","16.8","4","20.4","22.5",
"3832","함안군","2016. 2/2","47.8","29.6","18.2","5.3","20.1","22.4",
"3832","함안군","2017. 1/2","47.8","31.4","16.3","4.5","22.7","20.6",
"3832","함안군","2017. 2/2","44.5","29.1","15.4","4.1","19.3","21",
"3832","함안군","2018. 1/2","44","28.2","15.8","4.8","18.5","20.8",
"3832","함안군","2018. 2/2","47.7","30.8","16.9","4.1","21.3","22.3",
"3832","함안군","2019. 1/2","45.9","29.7","16.2","4.7","18.5","22.7",
"3832","함안군","2019. 2/2","45.2","30.5","14.6","3.2","17.9","24.1",
"3832","함안군","2020. 1/2","49","32.9","16.2","3.6","20.8","24.7",
"3832","함안군","2020. 2/2","51.4","34.6","16.8","4.2","19.7","27.4",
"3832","함안군","2021. 1/2","54.3","37.6","16.7","3.4","20.3","30.6",
"3833","창녕군","2013. 1/2","37.1","21","16.1","4.4","12.6","20.1",
"3833","창녕군","2013. 2/2","38.1","21.5","16.6","2.9","13.7","21.5",
"3833","창녕군","2014. 1/2","34.7","19.8","14.9","3","11.9","19.8",
"3833","창녕군","2014. 2/2","35.6","19.6","16","3.1","11.2","21.3",
"3833","창녕군","2015. 1/2","37.8","22.2","15.6","3.5","13.1","21.2",
"3833","창녕군","2015. 2/2","39.6","23.5","16.2","3.8","13.7","22.1",
"3833","창녕군","2016. 1/2","37.5","21.6","15.9","3","13.3","21.3",
"3833","창녕군","2016. 2/2","39.3","22.7","16.6","3.1","13","23.1",
"3833","창녕군","2017. 1/2","41.2","24.3","17","3.6","13","24.7",
"3833","창녕군","2017. 2/2","37.4","22.6","14.8","3","12.5","21.9",
"3833","창녕군","2018. 1/2","39.1","22.4","16.7","2.6","13.4","23.1",
"3833","창녕군","2018. 2/2","40.8","23.9","16.9","4.1","12.9","23.8",
"3833","창녕군","2019. 1/2","40","23.1","16.9","3.5","13.1","23.4",
"3833","창녕군","2019. 2/2","40","23","17","3.7","13.6","22.7",
"3833","창녕군","2020. 1/2","37.6","21.3","16.3","2.9","12.3","22.5",
"3833","창녕군","2020. 2/2","36.7","19.3","17.4","3.2","11.5","22",
"3833","창녕군","2021. 1/2","38.8","21.5","17.3","2.6","12.9","23.3",
"3834","고성군","2013. 1/2","35.1","21.5","13.6","3.1","14.1","18",
"3834","고성군","2013. 2/2","36.9","21.9","15","3.3","14.2","19.4",
"3834","고성군","2014. 1/2","40","23.8","16.2","3.3","16.2","20.5",
"3834","고성군","2014. 2/2","41.8","25.2","16.6","3.9","16.4","21.5",
"3834","고성군","2015. 1/2","38.8","22.8","16","3.4","14.8","20.6",
"3834","고성군","2015. 2/2","36.7","23.1","13.6","3.3","14.8","18.6",
"3834","고성군","2016. 1/2","37.2","22.7","14.5","3.5","14.6","19",
"3834","고성군","2016. 2/2","34.8","20.4","14.5","3","13","18.9",
"3834","고성군","2017. 1/2","35.4","20.4","15","3.4","11.7","20.2",
"3834","고성군","2017. 2/2","33.9","19.5","14.4","2.5","12.4","19",
"3834","고성군","2018. 1/2","32.3","19.1","13.2","2.2","11.4","18.8",
"3834","고성군","2018. 2/2","33.3","19.8","13.4","2.9","11","19.3",
"3834","고성군","2019. 1/2","35.1","21.4","13.7","2.6","11.4","21.1",
"3834","고성군","2019. 2/2","34.8","21.1","13.7","1.7","11.8","21.3",
"3834","고성군","2020. 1/2","35.8","21.8","14.1","2.6","11.9","21.3",
"3834","고성군","2020. 2/2","35.3","21.3","14","2","12.4","20.9",
"3834","고성군","2021. 1/2","35.1","20.5","14.6","2.7","10.8","21.5",
"3835","남해군","2013. 1/2","28.8","15","13.8","2.1","8.4","18.2",
"3835","남해군","2013. 2/2","28.4","14.8","13.6","2.3","8.8","17.3",
"3835","남해군","2014. 1/2","29","15","14.1","2.4","8.3","18.3",
"3835","남해군","2014. 2/2","28.3","14.2","14.1","2","8","18.3",
"3835","남해군","2015. 1/2","28.8","14.6","14.2","2.1","7.9","18.8",
"3835","남해군","2015. 2/2","29.2","14.6","14.6","2","7.4","19.7",
"3835","남해군","2016. 1/2","30.3","15.1","15.1","2.2","7.9","20.2",
"3835","남해군","2016. 2/2","29.4","15.3","14.1","1.8","8.1","19.5",
"3835","남해군","2017. 1/2","29.3","15.4","13.9","1.9","8.4","19.1",
"3835","남해군","2017. 2/2","26.3","13.7","12.6","1.1","7.1","18.1",
"3835","남해군","2018. 1/2","27.8","14.3","13.5","1.8","6.8","19.2",
"3835","남해군","2018. 2/2","26.6","14","12.6","1.8","6.5","18.3",
"3835","남해군","2019. 1/2","28","15.1","12.9","2.1","6.9","19",
"3835","남해군","2019. 2/2","26.5","13.7","12.8","2.1","5.9","18.4",
"3835","남해군","2020. 1/2","26.6","13.9","12.7","1.5","5.9","19.2",
"3835","남해군","2020. 2/2","26.4","14","12.4","1.6","6.1","18.7",
"3835","남해군","2021. 1/2","26.3","14","12.4","1.7","5.7","19",
"3836","하동군","2013. 1/2","31.9","17.5","14.4","2.5","11.6","17.8",
"3836","하동군","2013. 2/2","30.6","16.8","13.7","2.5","10.8","17.2",
"3836","하동군","2014. 1/2","30.6","16.8","13.8","2.1","11.4","17.2",
"3836","하동군","2014. 2/2","30.7","16.8","13.8","1.9","11","17.7",
"3836","하동군","2015. 1/2","32.4","17.9","14.4","1.9","11.1","19.4",
"3836","하동군","2015. 2/2","32.2","17.6","14.6","1.8","10.2","20.3",
"3836","하동군","2016. 1/2","30.9","17.2","13.7","1.8","10.3","18.9",
"3836","하동군","2016. 2/2","31.3","17.5","13.7","1.9","9.7","19.7",
"3836","하동군","2017. 1/2","30.8","17.2","13.6","2","9.3","19.4",
"3836","하동군","2017. 2/2","27.9","15.6","12.3","1.7","8.8","17.5",
"3836","하동군","2018. 1/2","32.9","17.4","15.5","2.2","9","21.7",
"3836","하동군","2018. 2/2","32.3","17.3","15","2.2","9.1","20.9",
"3836","하동군","2019. 1/2","31.8","17.6","14.2","1.9","9.1","20.8",
"3836","하동군","2019. 2/2","32.4","17.7","14.7","1.9","9.2","21.3",
"3836","하동군","2020. 1/2","29.8","15.5","14.3","1.4","7.4","21",
"3836","하동군","2020. 2/2","29.7","15.7","14","1.8","7.2","20.7",
"3836","하동군","2021. 1/2","30.4","15.9","14.5","1.8","7.7","20.8",
"3837","산청군","2013. 1/2","24.1","12.3","11.9","1.4","7.6","15.1",
"3837","산청군","2013. 2/2","25.3","13","12.3","2","7.6","15.6",
"3837","산청군","2014. 1/2","25.8","13.4","12.3","1.3","8.8","15.7",
"3837","산청군","2014. 2/2","25.1","13.2","11.9","1.8","8.3","15.1",
"3837","산청군","2015. 1/2","26","13.4","12.6","1.9","8.3","15.9",
"3837","산청군","2015. 2/2","24.4","12.8","11.7","1.3","7.2","16",
"3837","산청군","2016. 1/2","23.6","12.1","11.5",".9","6.3","16.4",
"3837","산청군","2016. 2/2","24.3","12.7","11.6","1.3","7.4","15.6",
"3837","산청군","2017. 1/2","26","13.1","12.9","1.4","7.3","17.2",
"3837","산청군","2017. 2/2","22.7","11.6","11.2","1.4","6.3","15",
"3837","산청군","2018. 1/2","25.5","13.6","11.9","1.3","6.8","17.4",
"3837","산청군","2018. 2/2","23.8","12.9","11","1","6.2","16.6",
"3837","산청군","2019. 1/2","25.6","13.4","12.2","1.8","6.2","17.6",
"3837","산청군","2019. 2/2","24.6","13.2","11.4","1.4","5","18.2",
"3837","산청군","2020. 1/2","24.6","13.4","11.3","1.3","5.5","17.8",
"3837","산청군","2020. 2/2","25.9","13.9","11.9","1.3","5.5","19.1",
"3837","산청군","2021. 1/2","25.8","13.3","12.5","1.2","5","19.6",
"3838","함양군","2013. 1/2","24.6","13","11.5","1.7","8.4","14.4",
"3838","함양군","2013. 2/2","25.1","13.1","12","2","8.5","14.6",
"3838","함양군","2014. 1/2","24.8","12.9","11.9","1.7","8.2","14.9",
"3838","함양군","2014. 2/2","24.9","13.3","11.6","1.4","8.1","15.3",
"3838","함양군","2015. 1/2","24.4","12.7","11.6","1.9","7.4","15.1",
"3838","함양군","2015. 2/2","25.8","13.8","12","1.7","8.1","15.9",
"3838","함양군","2016. 1/2","25.9","14.2","11.6","1.8","8.3","15.7",
"3838","함양군","2016. 2/2","25.1","13.4","11.7","1.5","7.8","15.8",
"3838","함양군","2017. 1/2","24.5","13.1","11.4","1.4","7.3","15.8",
"3838","함양군","2017. 2/2","23.6","13","10.6","1.7","7","15",
"3838","함양군","2018. 1/2","22.4","12.1","10.2","1.3","7.3","13.8",
"3838","함양군","2018. 2/2","23.5","12.7","10.8","1.5","7.8","14.3",
"3838","함양군","2019. 1/2","23.2","12.2","11","1.5","6.9","14.8",
"3838","함양군","2019. 2/2","23.7","12.3","11.4","1.2","6.6","15.9",
"3838","함양군","2020. 1/2","25.3","14.3","11","1.9","6.8","16.6",
"3838","함양군","2020. 2/2","23.8","12.2","11.5","1.8","6","15.9",
"3838","함양군","2021. 1/2","23.3","12.3","11","1.5","6.1","15.7",
"3839","거창군","2013. 1/2","33.1","17.8","15.3","2.3","12","18.7",
"3839","거창군","2013. 2/2","32.4","17","15.4","2.6","12","17.8",
"3839","거창군","2014. 1/2","31.7","16.5","15.2","2.9","11.4","17.4",
"3839","거창군","2014. 2/2","32.5","17.3","15.3","2.5","11.7","18.4",
"3839","거창군","2015. 1/2","32.8","17.7","15.1","2.7","11.6","18.5",
"3839","거창군","2015. 2/2","34.6","18.3","16.3","3.2","11.6","19.8",
"3839","거창군","2016. 1/2","34","17.7","16.3","2.7","11.7","19.7",
"3839","거창군","2016. 2/2","33.2","17.8","15.3","2.7","11","19.4",
"3839","거창군","2017. 1/2","33.5","18.4","15","2.6","11.1","19.8",
"3839","거창군","2017. 2/2","33.5","18.4","15.1","2.6","11.4","19.6",
"3839","거창군","2018. 1/2","33.8","18.6","15.2","2.9","11.1","19.8",
"3839","거창군","2018. 2/2","33.5","17.9","15.6","2.5","10.9","20.1",
"3839","거창군","2019. 1/2","33.8","18","15.8","2","10.9","21",
"3839","거창군","2019. 2/2","34.8","18.2","16.6","2.5","10.6","21.6",
"3839","거창군","2020. 1/2","35.2","18.5","16.8","2.5","11","21.7",
"3839","거창군","2020. 2/2","35.9","18.9","17","2.6","10.5","22.8",
"3839","거창군","2021. 1/2","35.7","18.6","17.1","2.5","10.6","22.7",
"3840","합천군","2013. 1/2","30.1","16.6","13.5","2.1","9.8","18.2",
"3840","합천군","2013. 2/2","30.4","16.3","14.1","2.3","9.5","18.6",
"3840","합천군","2014. 1/2","29.5","15.6","13.9","1.8","9.4","18.4",
"3840","합천군","2014. 2/2","30.9","16.7","14.2","2.1","9.5","19.3",
"3840","합천군","2015. 1/2","29.7","16.1","13.6","1.7","8.9","19.2",
"3840","합천군","2015. 2/2","28.7","15.4","13.2","1.3","8","19.3",
"3840","합천군","2016. 1/2","28.9","15.9","13","1.6","8.6","18.7",
"3840","합천군","2016. 2/2","29.2","15.9","13.4","1.8","8.3","19.2",
"3840","합천군","2017. 1/2","29.2","15.7","13.5","1.7","8","19.5",
"3840","합천군","2017. 2/2","28.1","15.4","12.6","1.8","7.8","18.5",
"3840","합천군","2018. 1/2","28.9","15.3","13.6","1.6","8","19.3",
"3840","합천군","2018. 2/2","28.9","16.3","12.5","2.1","7.7","19.1",
"3840","합천군","2019. 1/2","27.7","15.7","12","2.1","6.5","19.1",
"3840","합천군","2019. 2/2","26.8","15","11.8","1.9","6.3","18.7",
"3840","합천군","2020. 1/2","26.1","14.7","11.4","1.4","5.6","19.2",
"3840","합천군","2020. 2/2","27.2","15.4","11.9","2.1","5.8","19.4",
"3840","합천군","2021. 1/2","26.7","14.6","12","2","6.1","18.5",
"3901","제주시","2013. 1/2","216.5","118.7","97.8","30.2","108.9","77.4",
"3901","제주시","2013. 2/2","222.1","121.3","100.8","30.9","112.1","79.1",
"3901","제주시","2014. 1/2","223","120.4","102.6","30.3","114.6","78.1",
"3901","제주시","2014. 2/2","229.1","123.2","105.8","32.6","114.4","82",
"3901","제주시","2015. 1/2","226.8","123.3","103.5","28.7","113.6","84.6",
"3901","제주시","2015. 2/2","240.4","130","110.3","33.5","119.6","87.3",
"3901","제주시","2016. 1/2","243.8","131.9","111.8","35.7","117","91",
"3901","제주시","2016. 2/2","250.7","134.6","116.1","37.2","119.3","94.2",
"3901","제주시","2017. 1/2","248.2","136.1","112.2","33.9","120.1","94.2",
"3901","제주시","2017. 2/2","252","138.1","113.9","32.4","120.9","98.7",
"3901","제주시","2018. 1/2","253.9","139.6","114.3","35.5","119.9","98.5",
"3901","제주시","2018. 2/2","257.2","141","116.2","33.8","120.8","102.7",
"3901","제주시","2019. 1/2","263.7","146.4","117.3","35.6","121.8","106.4",
